Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age
1114,20,RL,66.0,8923,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,643,1.0,0,365,1008,GasA,4,1,SBrkr,1008,0,0,1008,1,0,1,0,2,1,4,6,0,0,0.0,Attchd,1953.0,Unf,1,240,3.0,3.0,1,0,18,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,134500,69
1115,20,RL,90.0,5400,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,3.0,415,1.0,0,418,833,GasA,5,1,SBrkr,833,0,0,833,0,0,1,0,2,1,4,4,0,0,0.0,Detchd,1955.0,Unf,1,326,3.0,3.0,1,0,0,0,0,0,0,0.0,3.0,,0,8,2006,WD,Normal,117000,68
1116,20,RL,93.0,12085,1,,1,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,4,3,PConc,5.0,3.0,No,6.0,1004,1.0,0,730,1734,GasA,5,1,SBrkr,1734,0,0,1734,1,0,2,0,3,1,5,7,0,1,4.0,Attchd,2007.0,RFn,3,928,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,11,2007,New,Partial,318000,15
1117,80,RL,,7750,1,,1,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,6.0,353,1.0,0,55,408,GasA,5,1,SBrkr,779,640,0,1419,1,0,2,1,3,1,4,7,0,1,3.0,BuiltIn,2002.0,Fin,2,527,3.0,3.0,1,120,0,0,0,0,0,0.0,0.0,,0,3,2009,WD,Normal,184100,20
1118,20,RL,57.0,9764,1,,0,Lvl,1,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,702,1.0,0,192,894,GasA,5,1,SBrkr,894,0,0,894,1,0,1,0,3,1,4,5,0,0,0.0,Attchd,1967.0,RFn,2,450,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,5,2008,WD,Normal,130000,55
1119,80,RL,85.0,13825,1,,1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,No,1.0,0,1.0,0,533,533,GasA,3,1,SBrkr,1021,580,0,1601,0,1,1,0,3,1,3,6,2,0,0.0,BuiltIn,1958.0,RFn,1,300,3.0,3.0,1,280,34,0,0,0,0,0.0,0.0,,0,12,2008,WD,Normal,140000,64
1120,20,RL,70.0,7560,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,2.0,369,1.0,0,671,1040,GasA,3,1,FuseA,1040,0,0,1040,0,0,1,0,3,1,3,6,0,0,0.0,Attchd,1959.0,RFn,1,286,3.0,3.0,1,140,0,252,0,0,0,0.0,2.0,,0,7,2006,WD,Normal,133700,63
1121,30,RM,59.0,8263,1,,1,Bnk,1,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,BrkTil,3.0,3.0,No,1.0,0,1.0,0,1012,1012,GasA,3,1,FuseA,1012,0,0,1012,0,0,1,0,2,1,3,6,0,1,4.0,Detchd,1920.0,Unf,1,308,3.0,3.0,1,0,22,112,0,0,0,0.0,3.0,,0,5,2007,WD,Normal,118400,102
1122,20,RL,84.0,10084,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4.0,3.0,Av,6.0,24,1.0,0,1528,1552,GasA,5,1,SBrkr,1552,0,0,1552,0,0,2,0,3,1,4,7,0,0,0.0,Attchd,2005.0,RFn,3,782,3.0,3.0,1,144,20,0,0,0,0,0.0,0.0,,0,7,2006,New,Partial,212900,17
1123,20,RL,,8926,1,,0,Lvl,1,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,0,1.0,0,672,672,GasA,5,1,FuseA,960,0,0,960,0,0,1,0,3,1,3,5,0,0,0.0,Basment,1956.0,Unf,1,288,3.0,3.0,1,64,0,0,0,160,0,0.0,3.0,,0,10,2009,COD,Abnorml,112000,66
1124,20,RL,50.0,9405,1,,1,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,CBlock,3.0,3.0,No,1.0,0,1.0,0,698,698,GasA,5,1,SBrkr,698,0,0,698,0,1,1,0,2,1,3,4,0,0,0.0,,,0,0,0,0.0,0.0,1,0,200,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,118000,75
1125,80,RL,,9125,1,,0,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4.0,3.0,No,1.0,0,1.0,0,384,384,GasA,4,1,SBrkr,812,670,0,1482,0,0,2,1,3,1,4,7,0,1,3.0,Attchd,1992.0,Fin,2,392,3.0,3.0,1,100,25,0,0,0,0,0.0,0.0,,0,7,2007,WD,Normal,163900,30
1126,20,RL,60.0,10434,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,0,1.0,0,1005,1005,GasA,3,1,SBrkr,1005,0,0,1005,0,0,1,0,2,1,2,5,0,1,3.0,Detchd,1977.0,Unf,2,672,2.0,2.0,1,0,0,0,0,0,0,0.0,0.0,,0,11,2009,WD,Normal,115000,67
1127,120,RL,53.0,3684,1,,1,Lvl,1,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,1373,1373,GasA,5,1,SBrkr,1555,0,0,1555,0,0,2,0,2,1,4,7,0,1,3.0,Attchd,2007.0,Fin,3,660,3.0,3.0,1,143,20,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,174000,15
1128,20,RL,182.0,14572,1,,0,Lvl,1,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,6.0,1300,1.0,0,230,1530,GasA,5,1,SBrkr,1530,0,0,1530,1,0,2,0,3,1,4,7,0,1,4.0,Attchd,2004.0,Fin,3,630,3.0,3.0,1,144,36,0,0,0,0,0.0,0.0,,0,11,2007,WD,Family,259000,18
1129,60,RL,59.0,11796,1,,0,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,Av,1.0,0,1.0,0,847,847,GasA,5,1,SBrkr,847,1112,0,1959,0,0,2,1,4,1,4,8,0,1,4.0,BuiltIn,2004.0,Fin,2,434,3.0,3.0,1,100,48,0,0,0,0,0.0,0.0,,0,7,2007,WD,Normal,215000,18
1130,90,RM,60.0,7200,1,0.0,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,4.0,3.0,Gd,6.0,936,1.0,0,0,936,GasA,3,1,SBrkr,936,0,0,936,1,0,1,0,2,1,3,4,0,0,0.0,Detchd,1980.0,Unf,2,672,3.0,3.0,1,49,0,0,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,140000,42
1131,50,RL,65.0,7804,1,,1,Lvl,1,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3.0,3.0,No,4.0,622,1.0,0,500,1122,GasA,3,1,SBrkr,1328,653,0,1981,1,0,2,0,4,1,4,7,2,2,3.0,Detchd,1981.0,Unf,2,576,3.0,3.0,1,431,44,0,0,0,0,0.0,3.0,,0,12,2009,WD,Normal,135000,94
1132,20,RL,63.0,10712,1,,1,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,Mn,4.0,212,1.0,0,762,974,GasA,3,1,SBrkr,974,0,0,974,0,0,1,0,3,1,3,5,0,0,0.0,,,0,0,0,0.0,0.0,1,0,28,0,0,0,0,0.0,3.0,,0,9,2007,Oth,Abnorml,93500,31
1133,70,RM,90.0,9900,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,Mn,1.0,0,1.0,0,1008,1008,GasW,3,1,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,2,8,0,0,0.0,Detchd,1930.0,Unf,1,205,2.0,3.0,0,0,48,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,117500,142
1134,60,RL,80.0,9828,1,,0,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,6.0,584,1.0,0,544,1128,GasA,5,1,SBrkr,1142,878,0,2020,0,0,2,1,3,1,4,8,0,1,3.0,Attchd,1995.0,RFn,2,466,3.0,3.0,1,0,155,0,0,0,0,0.0,0.0,,0,6,2009,WD,Normal,239500,27
1135,60,RL,57.0,8773,1,,0,HLS,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Av,1.0,0,1.0,0,916,916,GasA,4,1,SBrkr,916,684,0,1600,0,0,2,1,3,1,3,7,0,1,3.0,Attchd,1997.0,Fin,2,460,3.0,3.0,1,100,38,0,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,169000,25
1136,30,RM,60.0,6180,1,,1,Lvl,1,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,No,1.0,0,1.0,0,960,960,GasA,3,0,SBrkr,986,0,0,986,0,0,1,0,2,1,3,5,0,1,4.0,Detchd,1926.0,Unf,1,180,3.0,3.0,1,0,128,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,102000,96
1137,50,RL,80.0,9600,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,280,1.0,0,752,1032,GasA,3,1,FuseA,1032,220,0,1252,0,0,1,0,3,1,3,6,0,0,0.0,Attchd,1950.0,Unf,1,288,3.0,3.0,1,0,0,96,0,0,0,0.0,0.0,,0,4,2008,WD,Abnorml,119000,72
1138,50,RL,54.0,6342,1,,1,Lvl,1,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,No,1.0,0,1.0,0,780,780,GasA,4,0,SBrkr,780,240,0,1020,0,0,1,0,2,1,3,6,0,0,0.0,,,0,0,0,0.0,0.0,0,0,0,176,0,0,0,0.0,0.0,,0,5,2010,WD,Normal,94000,147
1139,20,RL,,9819,1,,0,Lvl,1,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,3,3,PConc,3.0,3.0,Gd,5.0,1567,1.0,0,0,1567,GasA,3,1,SBrkr,1567,0,0,1567,1,0,2,0,2,1,4,5,0,2,3.0,Attchd,1977.0,RFn,2,714,3.0,3.0,1,264,32,0,0,0,0,0.0,0.0,,0,5,2009,WD,Normal,196000,45
1140,30,RL,98.0,8731,1,,0,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3.0,3.0,No,4.0,645,1.0,0,270,915,GasA,3,1,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,4,1,4.0,Detchd,1972.0,Unf,2,495,3.0,3.0,1,0,0,216,0,126,0,0.0,0.0,,0,5,2007,WD,Normal,144000,102
1141,20,RL,60.0,7350,1,,1,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,Mn,5.0,852,1.0,0,100,952,GasA,3,1,SBrkr,952,0,0,952,1,0,1,0,2,1,3,4,0,0,0.0,Detchd,1988.0,Unf,2,840,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,6,2008,COD,Abnorml,139000,71
1142,60,RL,,10304,1,,0,Lvl,1,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,4,CBlock,3.0,3.0,No,5.0,381,1.0,0,399,780,GasA,5,1,SBrkr,1088,780,0,1868,1,0,2,1,4,1,4,9,0,1,3.0,Attchd,1976.0,Unf,2,484,3.0,3.0,1,448,96,0,0,0,0,0.0,0.0,,0,10,2009,WD,Normal,197500,46
1143,60,RL,77.0,9965,1,,1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,4,3,PConc,5.0,3.0,Gd,6.0,1150,1.0,0,316,1466,GasA,5,1,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,4,11,0,1,3.0,BuiltIn,2006.0,RFn,3,1052,3.0,3.0,1,125,144,0,0,0,0,0.0,0.0,,0,4,2007,New,Partial,424870,16
1144,20,RL,,9000,1,,1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,6.0,288,1.0,0,718,1006,GasA,3,1,SBrkr,1006,0,0,1006,0,0,1,0,3,1,3,5,0,0,0.0,,,0,0,0,0.0,0.0,1,0,24,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,80000,63
1145,190,RL,60.0,12180,1,,1,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4.0,3.0,No,4.0,348,1.0,0,324,672,Grav,2,0,FuseA,672,252,0,924,1,0,1,0,2,1,2,5,0,0,0.0,Detchd,1941.0,Unf,1,280,3.0,3.0,1,0,0,0,0,0,0,0.0,3.0,,0,7,2010,WD,Normal,80000,81
1146,50,RM,52.0,6240,1,,1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,No,1.0,0,1.0,0,1042,1042,GasA,5,1,SBrkr,1042,534,0,1576,0,0,1,0,3,1,3,8,0,1,4.0,Detchd,1928.0,Unf,1,225,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,8,2006,WD,Family,149000,94
1147,20,RL,,11200,1,,1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,4,3,CBlock,4.0,3.0,No,6.0,1258,1.0,0,40,1298,GasA,3,1,SBrkr,1298,0,0,1298,1,0,2,0,3,1,4,5,0,1,3.0,Attchd,1985.0,Unf,2,403,3.0,3.0,1,165,26,0,0,0,0,0.0,0.0,,0,5,2006,WD,Normal,180000,37
1148,70,RL,75.0,12000,1,,1,Bnk,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,275,1.0,0,429,704,GasA,5,1,SBrkr,860,704,0,1564,0,0,1,1,3,1,2,7,0,1,4.0,Attchd,1941.0,Unf,1,234,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,174500,81
1149,50,RM,,5700,1,,1,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3.0,No,1.0,0,1.0,0,572,572,GasA,3,1,SBrkr,572,539,0,1111,0,0,1,0,2,1,3,5,0,1,4.0,Detchd,1982.0,Unf,1,288,3.0,3.0,1,0,0,176,0,0,0,0.0,0.0,,0,8,2008,WD,Normal,116900,96
1150,70,RM,50.0,9000,1,,1,Lvl,1,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,3.0,No,5.0,624,1.0,0,26,650,GasA,5,1,SBrkr,832,650,0,1482,0,1,1,0,3,1,3,7,0,0,0.0,Detchd,1930.0,Unf,2,324,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,143000,102
1151,20,RL,57.0,8280,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,No,1.0,0,1.0,0,932,932,GasA,5,1,FuseA,932,0,0,932,0,0,1,0,2,1,4,4,0,1,4.0,Attchd,1950.0,Unf,1,306,3.0,3.0,1,0,0,214,0,0,0,0.0,4.0,,0,11,2007,WD,Normal,124000,72
1152,20,RL,134.0,17755,1,,1,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3.0,3.0,No,4.0,176,1.0,0,1290,1466,GasA,3,1,SBrkr,1466,0,0,1466,0,0,1,1,3,1,2,6,0,2,4.0,Attchd,1959.0,Fin,2,528,3.0,3.0,1,0,140,0,0,100,0,0.0,0.0,,0,11,2006,WD,Normal,149900,63
1153,20,RL,90.0,14115,1,,0,Lvl,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3.0,3.0,No,5.0,296,6.0,547,230,1073,GasA,5,1,SBrkr,1811,0,0,1811,0,0,1,0,2,1,5,6,0,1,4.0,Attchd,1956.0,Fin,2,470,3.0,3.0,1,0,0,280,0,0,0,0.0,0.0,,0,7,2006,WD,Abnorml,230000,66
1154,30,RM,,5890,1,,1,Lvl,1,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,Av,5.0,538,1.0,0,278,816,GasA,5,1,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,0,0,0.0,Detchd,2002.0,Unf,1,432,3.0,3.0,1,0,0,96,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,120500,92
1155,60,RL,,13700,1,,0,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3.0,3.0,Gd,5.0,454,1.0,0,410,864,GasA,3,1,SBrkr,902,918,0,1820,0,0,1,2,4,1,4,8,0,2,4.0,Attchd,1965.0,Unf,2,492,3.0,3.0,1,60,84,0,0,273,0,0.0,4.0,,0,5,2008,WD,Normal,201800,57
1156,20,RL,90.0,10768,1,,0,Lvl,1,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4.0,3.0,Gd,5.0,1157,1.0,0,280,1437,GasA,3,1,SBrkr,1437,0,0,1437,1,0,2,0,3,1,4,6,0,1,2.0,Attchd,1976.0,RFn,2,528,3.0,3.0,1,0,21,0,0,180,0,0.0,0.0,,0,7,2007,WD,Normal,218000,46
1157,80,RL,85.0,9350,1,,1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3.0,3.0,Gd,5.0,633,1.0,0,586,1219,GasA,4,1,SBrkr,1265,0,0,1265,0,1,2,0,3,1,4,6,0,1,4.0,Attchd,1965.0,RFn,2,502,3.0,3.0,1,0,92,0,96,0,0,0.0,3.0,,0,10,2008,WD,Normal,179900,57
1158,120,RL,34.0,5001,1,,0,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4.0,3.0,No,6.0,904,1.0,0,410,1314,GasA,5,1,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,0,1,4.0,Attchd,2008.0,RFn,2,626,3.0,3.0,1,172,62,0,0,0,0,0.0,0.0,,0,7,2009,WD,Normal,230000,15
1159,20,RL,92.0,11932,1,,1,Lvl,1,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,1580,1580,GasA,5,1,SBrkr,1580,0,0,1580,0,0,2,0,3,1,4,7,0,0,0.0,Attchd,2008.0,RFn,3,830,3.0,3.0,1,0,24,0,0,0,0,0.0,0.0,,0,6,2008,ConLD,Partial,235128,15
1160,60,RL,76.0,9120,1,,1,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3.0,3.0,No,5.0,442,1.0,0,459,901,GasA,3,1,SBrkr,943,933,0,1876,0,0,2,1,4,1,4,8,0,1,3.0,Attchd,1974.0,RFn,2,540,4.0,3.0,1,0,69,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,185000,48
1161,160,RL,24.0,2280,1,,1,Lvl,1,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,No,5.0,311,1.0,0,544,855,GasA,2,1,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,0,1,3.0,Attchd,1978.0,Unf,2,440,3.0,3.0,1,26,0,0,0,0,0,0.0,0.0,,0,7,2010,WD,Normal,146000,44
1162,20,RL,,14778,1,,0,Low,1,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3.0,3.0,No,4.0,728,1.0,0,568,1296,GasA,5,1,SBrkr,1640,0,0,1640,1,0,1,0,3,1,4,7,0,1,4.0,Detchd,1993.0,Unf,2,924,3.0,3.0,1,108,0,0,216,0,0,0.0,0.0,,0,11,2008,WD,Normal,224000,68
1163,20,RL,109.0,8724,1,,1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4.0,3.0,No,4.0,492,1.0,0,402,894,GasA,4,1,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,0,1,1.0,Attchd,1968.0,Fin,2,450,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,129000,54
1164,90,RL,60.0,12900,1,,1,Lvl,1,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,Av,6.0,1198,1.0,0,0,1198,GasA,3,1,SBrkr,1258,0,0,1258,2,0,0,2,0,2,3,6,0,0,0.0,CarPort,1969.0,Unf,2,400,2.0,3.0,1,120,0,0,0,0,0,0.0,0.0,,0,1,2008,WD,Alloca,108959,53
1165,80,RL,,16157,1,,0,Lvl,1,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,Gd,5.0,680,3.0,391,289,1360,GasA,5,1,SBrkr,1432,0,0,1432,1,0,1,1,2,1,4,5,0,1,3.0,Attchd,1978.0,Unf,2,588,3.0,3.0,1,168,180,0,0,0,0,0.0,0.0,,0,6,2007,WD,Normal,194000,44
1166,20,RL,79.0,9541,1,,0,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,4,3,PConc,4.0,3.0,No,1.0,0,1.0,0,1502,1502,GasA,5,1,SBrkr,1502,0,0,1502,0,0,2,0,3,1,4,7,0,0,0.0,Attchd,2009.0,RFn,2,644,3.0,3.0,1,0,114,0,0,0,0,0.0,0.0,,0,9,2009,New,Partial,233170,13
1167,20,RL,64.0,10475,1,,0,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4.0,3.0,Av,1.0,0,1.0,0,1694,1694,GasA,5,1,SBrkr,1694,0,0,1694,0,0,2,0,3,1,4,7,0,0,0.0,Attchd,2008.0,RFn,3,776,3.0,3.0,1,160,33,0,0,0,0,0.0,0.0,,0,2,2010,WD,Normal,245350,14
